orientation x, orientation y, orientation z, accel x, accel y, accel z
5.5970407, 3.334583, 4.7843986, -36.132813, 77.63672, 1026.3672
5.60044, 3.3362446, 4.7836103, -35.15625, 75.68359, 1008.78906
5.6029515, 3.338472, 4.7821794, -34.66797, 84.96094, 1020.01953
5.6114388, 3.337251, 4.784494, -43.45703, 75.68359, 1021.97266
5.6197863, 3.3360944, 4.7828712, -27.832031, 72.75391, 1020.5078
5.6258893, 3.3374124, 4.778363, -39.0625, 75.68359, 1028.3203
5.636431, 3.3381767, 4.7782607, -32.226563, 64.453125, 1014.16016
5.643148, 3.3372962, 4.7769156, -27.832031, 56.640625, 1012.20703
5.6511655, 3.3366132, 4.7732244, -21.972656, 67.38281, 1011.23047
5.6557274, 3.3372746, 4.7708282, -31.25, 67.87109, 1027.3438
5.66001, 3.3397675, 4.763651, -25.390625, 66.89453, 1020.01953
5.6690664, 3.3407264, 4.7646585, -40.039063, 59.570313, 1021.97266
5.6707444, 3.3428814, 4.7583556, -19.042969, 60.058594, 1016.1133
5.67467, 3.344024, 4.7529454, -22.460938, 70.80078, 1034.668
5.681961, 3.34083, 4.75329, -14.6484375, 55.664063, 1020.01953
5.689038, 3.3363125, 4.7549767, -13.671875, 52.246094, 1019.04297
5.6955376, 3.3359885, 4.7531505, -18.066406, 45.410156, 1030.2734
5.699205, 3.339313, 4.750293, 0, 44.921875, 1020.9961
5.703035, 3.3392107, 4.750488, -11.71875, 41.992188, 1015.625
5.706985, 3.342115, 4.748396, -4.8828125, 44.433594, 1014.16016
5.706501, 3.3426178, 4.745379, -3.4179688, 47.36328, 1018.0664
5.7094703, 3.342804, 4.740695, -7.8125, 47.36328, 1015.1367
5.71414, 3.3416297, 4.7410984, -6.3476563, 38.085938, 1036.6211
5.716382, 3.3396337, 4.740528, -16.601563, 39.0625, 1017.08984
5.714155, 3.3423195, 4.737068, -0.9765625, 38.57422, 1017.08984
5.7127104, 3.3427656, 4.7346635, -20.019531, 43.45703, 1022.46094
5.7137756, 3.341878, 4.734458, -10.253906, 48.339844, 1020.5078
5.7132707, 3.3387983, 4.7380724, -7.3242188, 52.734375, 1005.8594
5.710702, 3.3407037, 4.7360563, -21.972656, 49.316406, 1033.2031
5.706071, 3.3407247, 4.7343316, -7.8125, 43.45703, 1022.9492
5.7052484, 3.33965, 4.735313, -20.019531, 42.96875, 1024.9023
5.700466, 3.3425524, 4.737076, -7.8125, 55.17578, 1020.01953
5.696443, 3.3403554, 4.7355256, -24.414063, 53.222656, 1012.6953
5.6905026, 3.3380573, 4.7349315, -21.484375, 58.10547, 1014.64844
5.688939, 3.3375733, 4.734159, -7.8125, 65.91797, 1025.3906
5.6854258, 3.3392727, 4.7372236, -29.785156, 52.734375, 1027.832
5.680822, 3.3361723, 4.735856, -14.160156, 62.01172, 1015.625
5.6776195, 3.3319895, 4.738495, -15.136719, 52.246094, 1013.1836
5.674638, 3.3313682, 4.740186, -25.878906, 51.26953, 1012.20703
5.669619, 3.3327773, 4.7414217, -26.367188, 61.523438, 1015.1367
5.664616, 3.331541, 4.739845, -29.296875, 75.68359, 1011.23047
5.659503, 3.3346443, 4.740312, -30.761719, 75.19531, 1003.90625
5.6564474, 3.3336036, 4.7428904, -35.64453, 62.5, 1005.3711
5.6549473, 3.331885, 4.7423587, -36.132813, 67.87109, 1027.3438
5.6530266, 3.3319242, 4.74153, -25.878906, 67.87109, 1004.8828
5.6534996, 3.3302357, 4.7424297, -29.785156, 78.125, 1000.4883
5.654729, 3.3285296, 4.7450795, -20.507813, 70.3125, 1009.7656
5.65218, 3.3309922, 4.7439246, -27.34375, 69.33594, 1010.2539
5.650758, 3.3343334, 4.74146, -26.855469, 64.94141, 1008.78906
5.6529317, 3.3330834, 4.7441187, -29.785156, 78.61328, 1014.64844
5.65618, 3.332323, 4.7424994, -22.949219, 66.89453, 1002.9297
5.6561975, 3.3339028, 4.7406197, -20.019531, 63.964844, 1010.7422
5.6563997, 3.336731, 4.73679, -19.53125, 62.98828, 1009.7656
5.6638513, 3.3369658, 4.735892, -27.832031, 58.59375, 1000
5.6647487, 3.3405943, 4.7348413, -33.691406, 62.01172, 1002.9297
5.6680336, 3.3442552, 4.7327237, -27.832031, 62.5, 1007.8125
5.669173, 3.3488023, 4.7297983, -16.113281, 61.035156, 994.1406
5.673971, 3.3501053, 4.728675, -14.160156, 68.84766, 1011.23047
5.6799145, 3.3506165, 4.732744, -18.554688, 51.26953, 1009.27734
5.6835613, 3.353779, 4.7313104, -21.484375, 53.222656, 1002.9297
5.685724, 3.3585038, 4.727119, -9.765625, 51.757813, 1007.8125
5.690302, 3.3587127, 4.729617, -13.671875, 47.36328, 1018.0664
5.695211, 3.3601835, 4.7284093, -30.273438, 56.152344, 1009.27734
5.694551, 3.3595793, 4.724003, -14.160156, 67.87109, 992.6758
5.695568, 3.3620126, 4.720362, -13.671875, 50.78125, 1008.78906
5.6991973, 3.363383, 4.7202206, -12.207031, 66.40625, 1007.8125
5.700888, 3.3648272, 4.7178073, -16.113281, 48.339844, 1000.97656
5.704004, 3.3655624, 4.7158628, -11.230469, 55.17578, 1005.8594
5.7077723, 3.364211, 4.7184987, -12.207031, 45.898438, 996.09375
5.712715, 3.3632185, 4.72133, -3.4179688, 43.45703, 1001.46484
5.714685, 3.3655446, 4.7201953, -9.277344, 43.45703, 1007.3242
5.717574, 3.3661737, 4.7199473, -18.066406, 55.664063, 1009.27734
5.723308, 3.3648975, 4.723957, -8.7890625, 55.664063, 1016.60156
5.728398, 3.3644612, 4.7274475, -1.4648438, 65.91797, 1015.625
5.730711, 3.3667274, 4.7234206, -3.4179688, 50.29297, 1018.0664
5.7337875, 3.369461, 4.725192, -10.253906, 52.246094, 1021.97266
5.7394547, 3.3657498, 4.727358, -12.207031, 58.10547, 1015.625
5.7439356, 3.3624063, 4.733491, -12.6953125, 65.91797, 1024.9023
5.746276, 3.3600569, 4.73185, -12.6953125, 54.19922, 1029.2969
5.7485027, 3.3580596, 4.7326913, -20.996094, 59.08203, 1028.8086
5.754196, 3.3590689, 4.737566, -12.207031, 61.035156, 1026.8555
5.7589717, 3.359712, 4.7413864, -5.3710938, 55.17578, 1035.1563
5.7615395, 3.3586524, 4.744231, -25.390625, 52.734375, 1029.2969
5.764357, 3.3592677, 4.7423754, -24.902344, 55.664063, 1026.8555
5.770293, 3.3577087, 4.7481174, -15.136719, 59.08203, 1018.5547
5.773295, 3.3569722, 4.749814, -28.808594, 69.33594, 1029.7852
5.7736363, 3.357048, 4.7512755, -30.273438, 64.453125, 1036.1328
5.7749043, 3.358583, 4.752305, -20.507813, 65.91797, 1037.1094
5.77687, 3.3572724, 4.756344, -25.878906, 69.82422, 1032.7148
5.778692, 3.3517132, 4.7579885, -34.179688, 76.66016, 1043.457
5.777032, 3.3548021, 4.7585235, -29.785156, 71.28906, 1029.7852
5.778219, 3.3531048, 4.7587295, -25.878906, 77.63672, 1031.25
5.778297, 3.3521223, 4.764022, -32.226563, 60.058594, 1032.2266
5.7760735, 3.3540654, 4.7639565, -20.996094, 86.91406, 1031.25
5.7751117, 3.357437, 4.7634325, -37.109375, 84.47266, 1027.832
5.775169, 3.3567889, 4.764957, -26.367188, 71.77734, 1025.8789
5.776498, 3.356236, 4.7668777, -17.089844, 73.24219, 1039.5508
5.774317, 3.3593905, 4.7663255, -29.296875, 69.33594, 1020.5078
5.769094, 3.3612204, 4.7644954, -30.761719, 79.58984, 1025.8789
5.7673345, 3.364529, 4.7669244, -27.832031, 70.3125, 1013.6719
5.768558, 3.3663404, 4.7685623, -44.433594, 67.38281, 1016.1133
5.766441, 3.370931, 4.7646837, -41.503906, 78.125, 1010.2539
5.762227, 3.3728662, 4.7645407, -22.949219, 63.964844, 1008.78906
5.7619853, 3.377919, 4.7636037, -17.089844, 83.984375, 1004.39453
5.759788, 3.3810713, 4.7664313, -19.042969, 73.24219, 1005.3711
5.754594, 3.383838, 4.7634673, -14.6484375, 69.33594, 995.60547
5.7529216, 3.3846886, 4.759224, -5.3710938, 64.453125, 994.6289
5.753657, 3.3880053, 4.760377, -27.832031, 61.035156, 1003.41797
5.755057, 3.3923273, 4.761348, -20.996094, 64.453125, 991.21094
5.752016, 3.3919609, 4.7573404, -2.4414063, 62.5, 1004.8828
5.7512813, 3.3947527, 4.758231, -11.230469, 62.5, 995.60547
5.7476, 3.39721, 4.75568, -3.90625, 60.058594, 1001.46484
5.746962, 3.3977418, 4.755061, -6.8359375, 46.38672, 998.0469
5.7503295, 3.3978887, 4.7542324, -4.3945313, 57.128906, 982.4219
5.75032, 3.400554, 4.751937, -6.3476563, 55.17578, 994.1406
5.749072, 3.4044378, 4.7483816, -14.160156, 65.42969, 995.1172
5.7509184, 3.4027076, 4.745849, -26.367188, 54.19922, 996.58203
5.755565, 3.4014316, 4.751153, -20.019531, 59.570313, 1006.34766
5.755727, 3.4055302, 4.750554, -10.253906, 55.664063, 996.58203
5.758937, 3.4077752, 4.7499046, -3.4179688, 49.316406, 984.375
5.763951, 3.405974, 4.7530565, -9.277344, 65.91797, 991.21094
5.7700524, 3.40603, 4.7515917, -13.183594, 65.91797, 990.72266
5.773278, 3.4080093, 4.749679, -9.277344, 54.6875, 989.7461
5.7786026, 3.4033482, 4.7528477, -17.578125, 52.734375, 1001.9531
5.783378, 3.4093392, 4.7491164, -11.230469, 55.664063, 1001.9531
5.7868414, 3.4134526, 4.7499137, -10.7421875, 61.035156, 993.16406
5.7952046, 3.4139485, 4.7497993, -17.089844, 47.851563, 989.7461
5.800546, 3.4166334, 4.751339, -16.601563, 59.570313, 1013.6719
5.806747, 3.4174454, 4.750135, -15.136719, 57.617188, 1021.4844
5.817125, 3.4194903, 4.751769, -22.949219, 38.57422, 1009.7656
5.825018, 3.4192655, 4.7535105, -2.4414063, 55.664063, 1010.2539
5.8316817, 3.4190817, 4.754788, -18.066406, 41.992188, 1021.4844
5.8403435, 3.4225302, 4.7560735, -10.253906, 43.945313, 1010.7422
5.849658, 3.4239874, 4.7589593, -13.671875, 55.17578, 1010.7422
5.859671, 3.4235682, 4.7602835, -11.230469, 50.78125, 1030.7617
5.8639126, 3.425758, 4.759897, -20.996094, 56.640625, 1021.97266
5.8668795, 3.4310849, 4.7570653, -13.183594, 49.804688, 1025.3906
5.8709893, 3.4314375, 4.75955, -11.71875, 45.410156, 1023.9258
5.875839, 3.4332664, 4.7619443, -13.183594, 54.19922, 1025.8789
5.878682, 3.4353135, 4.7616243, -14.6484375, 45.898438, 1031.25
5.8821573, 3.4364657, 4.762544, -28.808594, 48.339844, 1030.7617
5.8862176, 3.4341755, 4.763564, -21.972656, 34.179688, 1026.3672
5.886208, 3.4322486, 4.770741, -14.160156, 35.15625, 1030.2734
5.884592, 3.4372032, 4.7671604, -15.625, 47.36328, 1029.7852
5.8829303, 3.4413903, 4.7704086, -25.878906, 48.339844, 1014.64844
5.883642, 3.4421022, 4.773031, -3.90625, 46.875, 1023.4375
5.8817782, 3.445364, 4.7722797, -22.949219, 38.085938, 1026.3672
5.877327, 3.450272, 4.7713857, -17.578125, 51.757813, 1012.6953
5.875678, 3.4545727, 4.7760525, -10.253906, 44.921875, 1031.25
5.872173, 3.4564872, 4.78152, -18.554688, 40.039063, 1032.2266
5.869734, 3.4568198, 4.784615, -24.902344, 41.015625, 1019.53125
5.8627095, 3.4607222, 4.786833, -14.6484375, 49.804688, 1008.3008
5.856851, 3.4623795, 4.7912846, -10.253906, 42.96875, 1017.08984
5.8512073, 3.4633505, 4.7991977, -13.183594, 56.152344, 1020.5078
5.843494, 3.4679978, 4.8001404, -17.089844, 51.26953, 1007.3242
5.834153, 3.471839, 4.8035254, -22.949219, 61.035156, 999.5117
5.8267527, 3.4716988, 4.8078794, -23.925781, 53.710938, 1000.4883
5.8200274, 3.4702456, 4.8141856, -26.855469, 60.058594, 991.21094
5.809646, 3.4756932, 4.813262, -12.6953125, 52.734375, 995.60547
5.7967634, 3.4764936, 4.8159556, -18.066406, 56.152344, 994.6289
5.788854, 3.474584, 4.8182335, -17.578125, 68.359375, 990.72266
5.78053, 3.4730012, 4.8231034, -20.996094, 73.73047, 986.8164
5.7672377, 3.4752524, 4.82287, -0.48828125, 63.476563, 986.8164
5.7573104, 3.4762387, 4.825591, -19.042969, 64.94141, 985.35156
5.7515163, 3.4755073, 4.8301754, -17.089844, 82.51953, 987.3047
5.746312, 3.473139, 4.836119, -24.414063, 71.28906, 984.8633
5.7360415, 3.4733958, 4.8398128, -13.671875, 83.00781, 985.83984
5.726957, 3.4761183, 4.84203, -20.996094, 78.125, 980.95703
5.722756, 3.474221, 4.8473635, -34.66797, 71.28906, 980.46875
5.720983, 3.4739718, 4.852548, -18.554688, 79.10156, 972.65625
5.7157836, 3.4739144, 4.8515735, -21.484375, 92.28516, 974.6094
5.7096944, 3.474997, 4.8518233, -21.972656, 93.26172, 977.0508
5.7093725, 3.4754455, 4.8539777, -11.71875, 79.58984, 979.0039
5.7098007, 3.4750457, 4.8610306, -29.785156, 94.72656, 965.8203
5.707589, 3.475094, 4.862185, -23.4375, 93.26172, 979.98047
5.70702, 3.474441, 4.866477, -28.320313, 99.12109, 980.46875
5.711036, 3.4743943, 4.8691545, -13.183594, 83.984375, 978.5156
5.7129383, 3.4751053, 4.8660326, -20.507813, 94.23828, 980.95703
5.7160254, 3.4764361, 4.8679366, -31.25, 93.75, 990.72266
5.7241035, 3.474934, 4.8694386, -28.320313, 83.984375, 983.8867
5.734541, 3.4732637, 4.873204, -35.64453, 96.19141, 997.0703
5.7443995, 3.471858, 4.873828, -23.925781, 76.66016, 1001.46484
5.7531486, 3.4748368, 4.8734345, -35.64453, 100.09766, 1006.34766
5.767188, 3.4761722, 4.8758454, -28.320313, 91.30859, 1002.9297
5.779637, 3.4780638, 4.8761606, -38.085938, 79.58984, 1003.41797
5.794012, 3.4791152, 4.8745418, -30.761719, 73.24219, 996.09375
5.8066244, 3.4811466, 4.8734636, -32.226563, 68.84766, 1011.71875
5.8208227, 3.4834764, 4.872221, -36.132813, 81.05469, 1023.9258
5.840339, 3.4867291, 4.874932, -24.414063, 87.890625, 1030.2734
5.856183, 3.4857683, 4.868576, -29.296875, 65.91797, 1024.4141
5.8743906, 3.4875412, 4.8668413, -25.390625, 66.89453, 1037.1094
5.8909, 3.492076, 4.8643756, -26.855469, 75.19531, 1028.3203
5.908035, 3.4967318, 4.85968, -15.625, 72.265625, 1026.3672
5.9270716, 3.5001085, 4.855406, -22.949219, 68.359375, 1041.5039
5.9450502, 3.5041473, 4.8514624, -28.808594, 62.01172, 1054.6875
5.966208, 3.5035262, 4.851812, -20.996094, 51.757813, 1041.9922
5.9833035, 3.507542, 4.8466215, -20.996094, 58.59375, 1043.9453
5.9994965, 3.513278, 4.84417, -8.7890625, 57.128906, 1056.6406
6.0147543, 3.518643, 4.8410406, -21.972656, 52.734375, 1048.8281
6.033383, 3.5234919, 4.841167, -4.8828125, 49.316406, 1066.8945
6.0523906, 3.5276022, 4.8391585, -20.019531, 44.433594, 1057.1289
6.0662546, 3.5333285, 4.837016, -15.625, 34.179688, 1070.8008
6.0817356, 3.5413399, 4.8309245, -6.3476563, 41.992188, 1070.3125
6.097612, 3.5450418, 4.8325567, -12.207031, 41.503906, 1073.7305
6.1111903, 3.5465133, 4.831104, -3.90625, 22.949219, 1068.3594
6.1209173, 3.5541017, 4.8288245, -8.300781, 47.851563, 1072.7539
6.1320195, 3.5576818, 4.8318524, -7.8125, 25.390625, 1079.5898
6.140657, 3.5634305, 4.832689, 2.4414063, 27.34375, 1074.707
6.1444535, 3.5719779, 4.8316584, -8.300781, 39.55078, 1073.7305
6.1500883, 3.5809615, 4.828025, -8.7890625, 28.808594, 1052.7344
6.1543765, 3.5845823, 4.831541, -13.183594, 21.484375, 1070.8008
6.154922, 3.5895982, 4.8329535, -16.601563, 32.226563, 1069.3359
6.152253, 3.5963686, 4.832628, -13.183594, 27.832031, 1072.2656
6.1491656, 3.5997722, 4.833377, -7.3242188, 17.089844, 1069.3359
6.1475625, 3.6088219, 4.839151, -19.042969, 29.785156, 1068.3594
6.1437387, 3.6164303, 4.841058, -19.53125, 30.761719, 1053.2227
6.137215, 3.6207533, 4.8416343, 5.859375, 24.414063, 1059.082
6.1283827, 3.627914, 4.8425694, 2.4414063, 28.320313, 1038.5742
6.1214037, 3.6354132, 4.847792, -3.90625, 25.878906, 1050.293
6.1094923, 3.6389263, 4.8482203, -1.953125, 37.109375, 1049.3164
6.0969563, 3.6477144, 4.849662, 0, 39.55078, 1033.6914
6.084301, 3.6555402, 4.8538213, -3.90625, 50.29297, 1021.97266
6.0738025, 3.6584008, 4.858511, -5.859375, 40.039063, 1037.5977
6.0569367, 3.6663456, 4.860157, -10.7421875, 42.96875, 1017.08984
6.043769, 3.672225, 4.865088, -6.8359375, 53.222656, 1030.2734
6.0295515, 3.67809, 4.86743, -3.90625, 49.804688, 1022.9492
6.016928, 3.682592, 4.876101, -10.253906, 56.152344, 1014.64844
6.0015755, 3.6862993, 4.881891, -10.7421875, 51.757813, 1023.4375
5.990239, 3.6912456, 4.8862224, -7.8125, 75.68359, 1018.0664
5.979431, 3.695837, 4.8951406, -33.691406, 61.523438, 999.02344
5.9662075, 3.699819, 4.8998265, -14.6484375, 63.964844, 1002.9297
5.9561167, 3.7062593, 4.9094305, -32.226563, 71.28906, 997.5586
5.9425898, 3.708963, 4.9155807, -20.019531, 72.75391, 1012.20703
5.9270453, 3.714726, 4.92117, -47.851563, 76.66016, 1002.9297
5.9170356, 3.7197397, 4.9286194, -34.66797, 73.24219, 989.2578
5.902244, 3.723809, 4.93214, -25.390625, 69.82422, 998.53516
5.8922133, 3.7284007, 4.938745, -29.785156, 83.984375, 990.72266
5.8812814, 3.7316632, 4.9447937, -43.45703, 82.51953, 989.7461
5.870222, 3.7369819, 4.9520516, -29.296875, 91.30859, 997.5586
5.857756, 3.7392747, 4.954566, -33.691406, 98.63281, 985.83984
5.848842, 3.7409744, 4.9598775, -36.621094, 91.796875, 981.9336
5.837045, 3.7472215, 4.9649625, -35.64453, 83.49609, 974.6094
5.825381, 3.7545824, 4.964405, -35.15625, 96.19141, 981.9336
5.818486, 3.7590094, 4.967695, -36.621094, 99.609375, 973.14453
5.807355, 3.760112, 4.9703894, -52.246094, 97.65625, 977.0508
5.7951884, 3.7638996, 4.9704475, -48.828125, 98.63281, 970.7031
5.7879357, 3.7685866, 4.9749894, -41.992188, 88.86719, 961.91406
5.777912, 3.7711265, 4.9752026, -37.109375, 105.46875, 956.0547
5.772168, 3.7715259, 4.9774256, -28.320313, 104.98047, 970.7031
5.7686553, 3.7733147, 4.9788437, -25.390625, 100.09766, 961.91406
5.7609887, 3.777293, 4.977835, -23.4375, 94.72656, 967.77344
5.7584743, 3.7747202, 4.9826384, -43.945313, 102.53906, 960.9375
5.75859, 3.7731624, 4.9846234, -28.808594, 90.82031, 944.33594
5.7547774, 3.7775161, 4.985366, -38.085938, 84.96094, 958.4961
5.752831, 3.7759533, 4.9896994, -22.460938, 101.5625, 969.72656
5.754582, 3.7754374, 4.99192, -40.039063, 81.05469, 969.2383
5.7545033, 3.776863, 4.992559, -28.808594, 83.00781, 980.95703
5.756694, 3.773642, 4.994518, -31.738281, 79.10156, 964.35547
5.758046, 3.7785144, 4.9899607, -39.0625, 77.14844, 963.3789
5.7629724, 3.7781768, 4.9922686, -24.902344, 75.19531, 965.8203
5.7681413, 3.7770162, 4.9922233, -16.601563, 76.66016, 968.75
5.7709846, 3.778192, 4.9892545, -19.042969, 76.66016, 984.8633
5.776516, 3.778276, 4.991722, -32.714844, 69.33594, 974.6094
5.7800875, 3.7757075, 4.990781, -27.34375, 70.3125, 979.4922
5.7849145, 3.7765753, 4.9889097, -18.066406, 72.75391, 981.4453
5.790673, 3.7791014, 4.9873085, -28.320313, 71.77734, 978.5156
5.798707, 3.778981, 4.9880743, -21.484375, 82.51953, 994.1406
5.8054247, 3.7796621, 4.9882917, -27.832031, 72.265625, 981.9336
5.8155513, 3.7764132, 4.9911513, -17.578125, 64.94141, 1003.41797
5.8265142, 3.7713752, 4.9921064, -28.808594, 78.61328, 1005.8594
5.8322587, 3.772975, 4.992052, -26.855469, 72.75391, 985.35156
5.8416023, 3.7733035, 4.9937334, -28.808594, 77.63672, 1006.34766
5.8496885, 3.7690284, 4.995208, -33.691406, 56.640625, 1008.78906
5.8558106, 3.7714694, 4.9948463, -36.132813, 69.82422, 1014.16016
5.8605275, 3.7715771, 4.990947, -24.414063, 62.01172, 1007.3242
5.870001, 3.768711, 4.991214, -44.433594, 62.5, 1001.46484
5.8771544, 3.7701492, 4.990163, -46.875, 73.73047, 1017.08984
5.8856783, 3.765514, 4.990052, -37.597656, 71.77734, 1017.08984
5.8928995, 3.7585385, 4.9913216, -43.945313, 79.58984, 1019.04297
5.897354, 3.761353, 4.9917035, -40.039063, 72.75391, 1016.60156
5.9045196, 3.7599342, 4.991916, -42.48047, 74.21875, 1014.64844
5.9124026, 3.757052, 4.992689, -50.29297, 61.035156, 1019.53125
5.91845, 3.752612, 4.995257, -46.875, 64.453125, 1026.3672
5.9229155, 3.7567003, 4.9929028, -29.296875, 57.128906, 1024.9023
5.928642, 3.7532294, 4.993271, -42.96875, 60.058594, 1021.97266
5.931395, 3.7557006, 4.9903393, -35.64453, 69.33594, 1020.01953
5.935343, 3.7594953, 4.9875674, -32.226563, 52.734375, 1019.53125
5.94028, 3.7599516, 4.986308, -37.597656, 62.98828, 1034.668
5.945103, 3.7622547, 4.980731, -38.57422, 46.875, 1020.9961
5.9471507, 3.7624812, 4.976337, -20.507813, 57.617188, 1019.53125
5.9496675, 3.7626028, 4.9724264, -35.15625, 50.78125, 1015.625
5.9486, 3.7680125, 4.968291, -20.507813, 55.664063, 1021.4844
5.947549, 3.7714806, 4.9639153, -26.855469, 62.5, 1018.5547
5.951367, 3.7709243, 4.962765, -30.761719, 48.339844, 1038.5742
5.950112, 3.7739787, 4.9595356, -26.855469, 49.316406, 1020.5078
5.9504485, 3.7727053, 4.9613366, -20.507813, 50.78125, 1012.6953
5.953023, 3.7737892, 4.959624, -12.6953125, 41.503906, 1013.1836
5.9508195, 3.7796345, 4.959504, -9.765625, 41.015625, 1012.20703
5.9524007, 3.7782278, 4.956792, -7.8125, 56.640625, 1013.1836
5.9523077, 3.7837057, 4.950449, -7.3242188, 45.410156, 1014.16016
5.9518476, 3.7896152, 4.9497724, -19.53125, 43.945313, 1016.60156
5.956032, 3.7904558, 4.9462256, -2.9296875, 42.96875, 1013.6719
5.9562297, 3.7911942, 4.941867, -7.8125, 33.203125, 1008.3008
5.9610043, 3.793022, 4.9418387, 1.4648438, 45.898438, 1001.9531
5.9649057, 3.7946622, 4.9434013, -8.7890625, 33.691406, 1007.8125
5.966635, 3.795527, 4.942228, -10.253906, 37.597656, 1002.9297
5.968095, 3.7957597, 4.939748, -7.3242188, 45.410156, 997.0703
5.971954, 3.7957237, 4.943122, -11.230469, 46.38672, 1010.2539
5.9721518, 3.7993276, 4.9439635, -7.3242188, 39.0625, 1010.7422
5.9730725, 3.7996116, 4.940604, -1.953125, 42.48047, 1003.90625
5.9751635, 3.7997897, 4.94353, -4.3945313, 35.64453, 1011.23047
5.9779406, 3.7986174, 4.945841, -15.136719, 51.757813, 1006.34766
5.978502, 3.8000755, 4.9467087, 3.4179688, 39.0625, 1008.3008
5.9796867, 3.8014643, 4.9449124, -4.3945313, 43.45703, 1017.08984
5.9862647, 3.8004415, 4.947744, -7.8125, 31.738281, 1019.04297
5.9873366, 3.7993226, 4.949145, -11.71875, 47.36328, 1020.5078
5.997406, 3.798555, 4.9660053, -20.996094, 45.898438, 1019.04297
5.9973993, 3.7984943, 4.9660897, -8.7890625, 50.29297, 1028.3203
5.99742, 3.7984917, 4.966128, -13.183594, 45.898438, 1035.1563
6.0001407, 3.7991486, 4.9712725, -20.019531, 44.433594, 1020.01953
5.998841, 3.799953, 4.971815, -16.113281, 46.875, 1024.4141
5.9971704, 3.809839, 4.985042, -18.554688, 55.664063, 1030.2734
5.9972415, 3.8097715, 4.985123, -17.089844, 54.6875, 1028.8086
5.997252, 3.8097723, 4.985129, -24.414063, 36.621094, 1024.4141
5.9978857, 3.8095224, 4.98664, -30.273438, 49.316406, 1026.8555
5.998364, 3.8087096, 4.990837, -22.460938, 55.664063, 1019.53125
5.995702, 3.8123245, 4.9959183, -25.878906, 53.222656, 1016.1133
5.987848, 3.8275893, 4.9941463, -37.109375, 60.546875, 1020.5078
5.9878345, 3.8275676, 4.994268, -17.578125, 57.617188, 1028.3203
5.987759, 3.8276231, 4.9943004, -19.042969, 63.476563, 1027.3438
5.987692, 3.8276548, 4.9943256, -15.625, 64.94141, 1021.4844
5.984111, 3.8268745, 4.9928627, -32.714844, 58.59375, 1024.4141
5.9815817, 3.8284645, 4.996164, -20.996094, 57.128906, 1020.01953
5.9759912, 3.8313563, 4.998641, -14.160156, 49.316406, 1025.3906
5.968202, 3.8351882, 5.000792, -19.53125, 59.08203, 1006.83594
5.9616175, 3.8394399, 5.000726, -24.902344, 58.10547, 1019.53125
5.959519, 3.8344586, 5.004913, -31.738281, 60.058594, 1023.4375
5.9552627, 3.829181, 5.0075755, -10.253906, 50.78125, 1017.08984
5.947938, 3.8321788, 5.007731, -10.253906, 65.42969, 1004.39453
5.9434705, 3.8331077, 5.010102, -11.71875, 53.710938, 1012.6953
5.9403834, 3.83255, 5.0160356, -3.90625, 67.87109, 1007.3242
5.934704, 3.8344812, 5.0142183, -21.484375, 66.40625, 1016.1133
5.9327707, 3.8389182, 5.015765, -23.925781, 58.10547, 1009.7656
5.935233, 3.8393285, 5.0196824, -28.808594, 72.265625, 1002.9297
5.936055, 3.841479, 5.0240693, -14.6484375, 76.171875, 1004.39453
5.935589, 3.8455229, 5.0234237, -29.785156, 73.24219, 1005.8594
5.9389133, 3.8447018, 5.0314918, -23.925781, 81.05469, 1013.6719
5.9439855, 3.845038, 5.038304, -29.785156, 68.84766, 1010.7422
5.9466844, 3.844271, 5.0442038, -28.320313, 69.82422, 999.5117
5.94464, 3.8489392, 5.047522, -28.808594, 73.73047, 1014.16016
5.9467583, 3.850628, 5.049745, -23.925781, 85.9375, 1014.64844
5.9526687, 3.8499444, 5.0532393, -12.207031, 70.80078, 1026.3672
5.958356, 3.8490484, 5.0589833, -26.855469, 78.125, 1016.1133
5.961806, 3.850004, 5.059834, -38.085938, 77.14844, 1025.3906
5.968283, 3.8489182, 5.061987, -27.832031, 77.14844, 1016.1133
5.9733014, 3.8477316, 5.064471, -38.57422, 74.70703, 1023.4375
5.9759793, 3.8479707, 5.064802, -37.109375, 84.96094, 1016.60156
5.9782043, 3.8525064, 5.0646877, -46.38672, 86.42578, 1018.5547
5.9866304, 3.8526733, 5.069726, -34.66797, 80.56641, 1024.4141
5.9927745, 3.857279, 5.0705776, -38.57422, 75.19531, 1013.6719
5.997576, 3.8597655, 5.069695, -42.48047, 71.77734, 1026.3672
6.0025735, 3.8625154, 5.066642, -28.808594, 74.70703, 1020.01953
6.010473, 3.8642514, 5.070874, -35.15625, 79.58984, 1025.3906
6.0160236, 3.8651733, 5.0694575, -39.0625, 74.70703, 1032.2266
6.0221252, 3.867343, 5.0691166, -36.621094, 87.890625, 1035.6445
6.025541, 3.8713214, 5.066903, -44.433594, 76.171875, 1025.3906
6.033149, 3.8678, 5.069171, -30.761719, 64.453125, 1023.9258
6.0379233, 3.8679285, 5.068969, -31.25, 66.40625, 1020.9961
6.042713, 3.8718085, 5.067382, -25.390625, 80.56641, 1023.9258
6.041846, 3.874267, 5.0638943, -37.597656, 83.00781, 1022.9492
6.047398, 3.8751214, 5.064331, -16.113281, 76.171875, 1019.53125
