time, rot x, rot y, rot z, accel x, accel y, accel z
8.044292215, 2.5496182, -0.099236645, 2.4122138, 18.066406, 52.246094, 1017.5781
8.045516515, -0.89312977, 2.1908398, 1.0305344, 20.996094, 43.45703, 1003.41797
8.046766132, 0.89312977, 1.129771, 1.870229, 10.253906, 38.085938, 1004.8828
8.047969059, -1.4961832, 0.5801527, 0.19847329, 18.066406, 46.38672, 1008.3008
8.049189132, -0.99236643, 2.0229008, 0.1908397, 14.6484375, 50.29297, 1008.3008
8.050411707, 2.519084, 1.1374046, 0.19847329, 21.484375, 36.621094, 1008.78906
8.051657946, -0.66412216, -0.22900763, -0.6259542, 7.3242188, 38.57422, 1024.4141
8.052857376, 1.8091604, -2.8091602, 0.84732825, 29.296875, 48.339844, 1009.27734
8.054094005, 0.78625953, 0.6183206, 2.9160306, 13.183594, 39.0625, 1008.3008
8.055341629, -0.007633588, 1.832061, -1.610687, 22.460938, 43.45703, 1012.6953
8.056379736, 2.4885497, -0.60305345, 0.45038167, 14.6484375, 37.597656, 1006.34766
8.057640032, -0.9312977, 1.1832061, 0.90076333, 20.507813, 42.96875, 1000
8.05899324, -0.46564886, 1.5801526, -4.9541984, 12.6953125, 42.48047, 1014.16016
8.060293488, -0.24427481, 0.259542, 0.9847328, 10.7421875, 46.38672, 1019.04297
8.061534042, 1.5954199, -0.22137405, -0.7557252, 24.414063, 40.527344, 1009.7656
8.062739984, -1.1832061, 2.183206, -0.3053435, 20.507813, 48.828125, 1009.27734
8.063979275, 0.52671754, 0.54198474, 1.038168, 15.625, 52.246094, 1018.0664
8.06518693, 3.1068702, 0.9541985, 3.1603053, 13.671875, 43.45703, 1009.7656
8.066415062, -0.65648854, -0.46564886, 1.5114504, 24.414063, 38.57422, 1024.4141
8.067636427, 1.4198474, 2.4503818, 0.34351146, 15.625, 42.96875, 1012.6953
8.068859309, -0.3816794, 0.45038167, 1.4961832, 20.507813, 31.738281, 1007.3242
8.070118461, -0.7557252, -0.4274809, -0.8167939, 15.625, 29.296875, 1006.83594
8.07131637, 0.21374045, -0.740458, 0.71755725, 23.925781, 42.48047, 1015.625
8.072539946, -1.2748091, 1.3053435, 0.83206105, 17.089844, 42.96875, 1006.34766
8.073795751, 2.0229008, -0.122137405, -1, 3.4179688, 36.621094, 1013.6719
8.074989792, 2.0305343, -0.39694658, 2.5496182, 12.207031, 35.15625, 1008.78906
8.076292494, -0.099236645, 1.0687023, 3.442748, 22.460938, 42.48047, 1016.60156
8.077517687, -0.70229006, 0.3816794, -0.6870229, 22.460938, 45.898438, 1024.4141
8.078764108, 0.6335878, 1.0992366, 1.2442749, 21.972656, 44.921875, 1029.7852
8.079979667, -1.129771, 3.70229, -0.21374045, 14.6484375, 36.132813, 1017.5781
8.081186273, 1.8625954, 2.3740458, -0.41984734, 22.460938, 39.0625, 1010.2539
8.082411617, 1.129771, -2.9847329, 1.2442749, 14.160156, 41.503906, 1024.9023
8.083665879, -2.442748, 1.7099236, -1.0763359, 29.785156, 53.222656, 1015.625
8.084862143, 1.1450381, -0.08396947, 1.8473282, 20.019531, 35.15625, 1014.64844
8.086086559, 2.1221373, -0.870229, 1.832061, 22.460938, 50.29297, 1021.4844
8.08731149, -2.0076337, 0.71755725, -1.1603054, 14.160156, 39.55078, 1025.8789
8.088561944, 0.8549618, 0.46564886, 1.5496184, 24.902344, 41.992188, 1021.4844
8.089764152, -1.0458015, 1.6259542, -0.47328246, 22.460938, 37.109375, 1002.4414
8.09098289, -0.55725193, -1.0763359, 0.33587787, 18.554688, 52.734375, 1017.08984
8.092293457, 1.1374046, 2.8015268, -2.129771, 21.484375, 37.597656, 1015.1367
8.093541232, 1.167939, 0.73282444, 2.2519083, 20.996094, 47.36328, 1013.6719
8.094740153, -0.34351146, -0.52671754, -1.3816794, -1.4648438, 36.621094, 1025.8789
8.095965265, 2.129771, -0.84732825, 0.55725193, 21.484375, 42.48047, 1008.78906
8.097225357, 1.3816794, 1.2366412, 5.3053436, 19.53125, 49.316406, 1003.90625
8.098412565, -1.29771, 0.45801526, -2.7709923, 23.4375, 40.527344, 1010.2539
8.099628254, 0.48091602, -0.5038168, 3.1450381, 25.878906, 40.039063, 1012.20703
8.100815608, -1.7328244, 3.870229, 1.4503816, 11.230469, 49.804688, 1001.46484
8.102087349, -0.9694657, 1.0610687, -1.2748091, 18.554688, 51.26953, 1020.01953
8.103232523, 1.389313, -3.687023, 4.0534353, 16.113281, 48.339844, 996.58203
8.104544671, 0.17557251, 1.8167939, -1.1221374, 19.53125, 39.55078, 1015.625
8.105762315, 2.038168, -0.96183205, 1.7099236, 16.601563, 46.38672, 1004.39453
8.106980611000001, 1.167939, -0.67175573, 2.2290077, 13.671875, 43.45703, 1013.1836
8.1083086, -1.6259542, 0.35114503, -1.1450381, 20.507813, 41.015625, 1014.64844
